pipeline,question,gold_answers,prediction,em,f1,retrieval_hit,retrieval_latency_sec,generation_latency_sec,total_latency_sec,retrieved_chunk_ids,retrieved_scores,dataset
sparse,"Other than the motion picture and television industry, what other major industry is centered in Los Angeles?","['music', 'major record companies']",music,1.0,1.0,1,0.0029070999999021296,0.4949457000000166,0.4978527999999187,"[503, 525, 501]","[1.0, 0.3689654744120754, 0.36640721665062165]",squad
hybrid,"Other than the motion picture and television industry, what other major industry is centered in Los Angeles?","['music', 'major record companies']",music,1.0,1.0,1,0.014568300000064482,0.5258260000000519,0.5403943000001163,"[503, 525, 501]","[0.03278688524590164, 0.03200204813108039, 0.030798389007344232]",squad
dense,How many homes had BSkyB's direct-to-home satellite service available to them in 2010?,['10 million'],10 million,1.0,1.0,1,0.009014600000000428,0.8147154999999202,0.8237300999999206,"[558, 550, 544]","[0.7944943904876709, 0.7277808785438538, 0.6899902820587158]",squad
sparse,How many homes had BSkyB's direct-to-home satellite service available to them in 2010?,['10 million'],10 million,1.0,1.0,1,0.0022424999999657302,0.7087493000001359,0.7109918000001016,"[558, 539, 550]","[1.0, 0.5014936851017927, 0.5011725995195967]",squad
hybrid,How many homes had BSkyB's direct-to-home satellite service available to them in 2010?,['10 million'],10 million,1.0,1.0,1,0.013939599999957863,0.7083335999998326,0.7222731999997904,"[558, 550, 544]","[0.03278688524590164, 0.03200204813108039, 0.03125763125763126]",squad
dense,Who won the MVP for the Super Bowl?,['Von Miller'],denver linebacker von miller,0.0,0.6666666666666666,1,0.010581600000023172,0.49638550000008763,0.5069671000001108,"[48, 2, 1]","[0.6794899702072144, 0.5942409038543701, 0.5846211910247803]",squad
sparse,Who won the MVP for the Super Bowl?,['Von Miller'],denver linebacker von miller,0.0,0.6666666666666666,1,0.0018139999999675638,0.5009892000000491,0.5028032000000167,"[48, 1, 2]","[1.0, 0.7037813939289215, 0.6670019917890921]",squad
hybrid,Who won the MVP for the Super Bowl?,['Von Miller'],denver linebacker von miller,0.0,0.6666666666666666,1,0.008995200000072145,0.5136290999998891,0.5226242999999613,"[48, 2, 1]","[0.03278688524590164, 0.03200204813108039, 0.03200204813108039]",squad
dense,"What was the definition of professionals, for this study?","['priests, religious leaders, and case workers as well as teachers']",paid,0.0,0.0,0,0.00863719999983914,0.4329348999999638,0.44157209999980296,"[322, 328, 318]","[0.4008006453514099, 0.38001394271850586, 0.37414419651031494]",squad
sparse,"What was the definition of professionals, for this study?","['priests, religious leaders, and case workers as well as teachers']","pedagogy, the science of teaching",0.0,0.0,0,0.0025922999998329033,0.646292399999993,0.6488846999998259,"[318, 507, 315]","[1.0, 0.9316670022808542, 0.858016730625788]",squad
hybrid,"What was the definition of professionals, for this study?","['priests, religious leaders, and case workers as well as teachers']","priests, religious leaders, and case workers",0.0,0.7499999999999999,1,0.010631999999986874,0.7463831000000027,0.7570150999999896,"[318, 351, 327]","[0.032266458495966696, 0.030330882352941176, 0.028985507246376812]",squad
dense,What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship?,['Computational complexity theory'],computational complexity theory,1.0,1.0,1,0.013696400000071662,0.5231693999999152,0.5368657999999868,"[268, 270, 272]","[0.6613443493843079, 0.5808941125869751, 0.5569385290145874]",squad
sparse,What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship?,['Computational complexity theory'],computational complexity theory,1.0,1.0,1,0.002992200000107914,0.5916422999998758,0.5946344999999837,"[268, 270, 302]","[1.0, 0.6317094802518864, 0.5068263320697373]",squad
hybrid,What branch of theoretical computer science deals with broadly classifying computational problems by difficulty and class of relationship?,['Computational complexity theory'],computational complexity theory,1.0,1.0,1,0.010159500000099797,0.4960868999999093,0.5062464000000091,"[268, 270, 284]","[0.03278688524590164, 0.03225806451612903, 0.031009615384615385]",squad
dense,What made Luther even more short tempered than usual?,['poor physical health'],his poor physical health,0.0,0.8571428571428571,1,0.007654499999944164,0.6524062000000868,0.6600607000000309,"[488, 390, 487]","[0.6591081023216248, 0.6075419187545776, 0.6022725105285645]",squad
sparse,What made Luther even more short tempered than usual?,['poor physical health'],his poor physical health,0.0,0.8571428571428571,1,0.0019314000001031673,0.7195174000000861,0.7214488000001893,"[488, 420, 431]","[1.0, 0.4219494725734929, 0.42165293234894297]",squad
hybrid,What made Luther even more short tempered than usual?,['poor physical health'],his poor physical health,0.0,0.8571428571428571,1,0.009947999999894819,0.6530651000000489,0.6630130999999437,"[488, 463, 390]","[0.03278688524590164, 0.031009615384615385, 0.016129032258064516]",squad
dense,What theology states that faith alone isn't enough to justify man?,['Roman Catholic'],fideist,0.0,0.0,0,0.00838659999999436,0.8454944999998588,0.8538810999998532,"[462, 403, 434]","[0.5426201224327087, 0.5281989574432373, 0.4915955662727356]",squad
sparse,What theology states that faith alone isn't enough to justify man?,['Roman Catholic'],roman catholic,1.0,1.0,1,0.0023090999998203188,0.7006278999999722,0.7029369999997925,"[394, 246, 442]","[1.0, 0.6046542986353306, 0.5883984221143895]",squad
hybrid,What theology states that faith alone isn't enough to justify man?,['Roman Catholic'],christian doctrine,0.0,0.0,0,0.013111500000150045,0.7490520999999717,0.7621636000001217,"[442, 403, 434]","[0.03149801587301587, 0.03128054740957967, 0.030798389007344232]",squad
dense,When was the Teaching Council Act passed?,['2001'],2001,1.0,1.0,1,0.007142800000110583,0.4015779000001203,0.40872070000023086,"[363, 324, 325]","[0.5642539858818054, 0.4434182345867157, 0.4365974962711334]",squad
sparse,When was the Teaching Council Act passed?,['2001'],2001,1.0,1.0,1,0.0018284999998741114,0.5622407000000749,0.564069199999949,"[363, 113, 420]","[1.0, 0.6996891771599607, 0.5824700040242948]",squad
hybrid,When was the Teaching Council Act passed?,['2001'],2001,1.0,1.0,1,0.007708300000103918,0.410472099999879,0.4181803999999829,"[363, 367, 324]","[0.03278688524590164, 0.03076923076923077, 0.016129032258064516]",squad
dense,What protection caused Luther's Reformation to flourish?,"['the secular powers', 'secular powers', 'wing of the secular powers']","christ and his salvation "" was the first of two points that became the foundation for the reformation. his railing against the sale of indulgences",0.0,0.08333333333333334,0,0.0073829999998906715,0.5585850999998456,0.5659680999997363,"[405, 423, 383]","[0.7330426573753357, 0.6680373549461365, 0.6377222537994385]",squad
sparse,What protection caused Luther's Reformation to flourish?,"['the secular powers', 'secular powers', 'wing of the secular powers']",secular powers,1.0,1.0,1,0.0014885000000504078,0.4886235999999826,0.490112100000033,"[473, 427, 215]","[1.0, 0.99242203101521, 0.9613258868137344]",squad
hybrid,What protection caused Luther's Reformation to flourish?,"['the secular powers', 'secular powers', 'wing of the secular powers']","christ and his salvation "" was the first of two points that became the foundation for the reformation. his railing against the sale of indulgences",0.0,0.08333333333333334,0,0.008167299999968236,0.34059369999999944,0.3487609999999677,"[405, 423, 473]","[0.03131881575727918, 0.030834914611005692, 0.01639344262295082]",squad
dense,What is the approximate condenser temperature in a turbine?,['30 °C'],30 °c,1.0,1.0,1,0.01221069999996871,0.68852650000008,0.7007372000000487,"[661, 666, 660]","[0.5422921180725098, 0.4232100546360016, 0.3799412250518799]",squad
sparse,What is the approximate condenser temperature in a turbine?,['30 °C'],30 °c,1.0,1.0,1,0.0016911000000163767,0.6496824999999262,0.6513735999999426,"[661, 231, 666]","[1.0, 0.5190353931217171, 0.4921841945656573]",squad
hybrid,What is the approximate condenser temperature in a turbine?,['30 °C'],30 °c,1.0,1.0,1,0.009111899999879824,0.6300117999999202,0.6391236999998,"[661, 666, 660]","[0.03278688524590164, 0.03200204813108039, 0.03149801587301587]",squad
dense,"Southern Californian communities are well known to be large, spread - out, and what other characteristic?","['suburban', 'suburban communities and use of automobiles and highways']",culture and atmosphere,0.0,0.18181818181818182,0,0.008602200000041194,0.7456446000001051,0.7542468000001463,"[515, 518, 498]","[0.7080696821212769, 0.6893025040626526, 0.6261571645736694]",squad
sparse,"Southern Californian communities are well known to be large, spread - out, and what other characteristic?","['suburban', 'suburban communities and use of automobiles and highways']",use of automobiles and highways,0.0,0.7692307692307693,1,0.0034258000000590982,0.875806300000022,0.8792321000000811,"[512, 504, 635]","[1.0, 0.6298024788863482, 0.600457514073834]",squad
hybrid,"Southern Californian communities are well known to be large, spread - out, and what other characteristic?","['suburban', 'suburban communities and use of automobiles and highways']",use of automobiles and highways,0.0,0.7692307692307693,1,0.012675299999955314,0.5713714999999411,0.5840467999998964,"[512, 515, 518]","[0.032018442622950824, 0.031544957774465976, 0.016129032258064516]",squad
dense,What event is held at Bells Beach in Victoria?,['SurfClassic'],surfclassic,1.0,1.0,1,0.011993600000096194,0.48204640000017207,0.49404000000026826,"[586, 32, 33]","[0.6074907779693604, 0.4598011076450348, 0.3653789758682251]",squad
sparse,What event is held at Bells Beach in Victoria?,['SurfClassic'],surfclassic,1.0,1.0,1,0.0018376999998963583,0.655069899999944,0.6569075999998404,"[586, 33, 567]","[1.0, 0.7588637890241124, 0.598448595698551]",squad
hybrid,What event is held at Bells Beach in Victoria?,['SurfClassic'],surfclassic,1.0,1.0,1,0.010129000000006272,0.5084957999999915,0.5186247999999978,"[586, 33, 32]","[0.03278688524590164, 0.03200204813108039, 0.031754032258064516]",squad
dense,On what river does Warsaw stand?,"['Vistula', 'Vistula River']",vistula,1.0,1.0,1,0.00738069999988511,0.7949367999999595,0.8023174999998446,"[98, 119, 65]","[0.698815107345581, 0.6669249534606934, 0.6554548740386963]",squad
sparse,On what river does Warsaw stand?,"['Vistula', 'Vistula River']",vistula river,1.0,1.0,1,0.0012398000001212495,0.8063240000001315,0.8075638000002527,"[573, 98, 91]","[1.0, 0.9723260680361417, 0.9508071979308306]",squad
hybrid,On what river does Warsaw stand?,"['Vistula', 'Vistula River']",vistula,1.0,1.0,1,0.010315600000012637,0.7828940000001694,0.793209600000182,"[98, 65, 119]","[0.03252247488101534, 0.03149801587301587, 0.03128054740957967]",squad
dense,When are the new Sky Q products going to be available?,"['2016', 'in 2016']",2016,1.0,1.0,1,0.0074228999999377265,0.7949478000000454,0.8023706999999831,"[547, 540, 550]","[0.6794983744621277, 0.5359352827072144, 0.5021114349365234]",squad
sparse,When are the new Sky Q products going to be available?,"['2016', 'in 2016']",2016,1.0,1.0,1,0.0019961000000421336,0.7123137999999472,0.7143098999999893,"[547, 552, 549]","[1.0, 0.474166274845964, 0.45474036050034305]",squad
hybrid,When are the new Sky Q products going to be available?,"['2016', 'in 2016']",2016,1.0,1.0,1,0.009162199999991572,0.7440136000000166,0.7531758000000082,"[547, 540, 549]","[0.03278688524590164, 0.03128054740957967, 0.03036576949620428]",squad
dense,How many points did the Broncos score in the last three minutes of the game versus Pittsburgh?,['11'],11,1.0,1.0,1,0.011611500000071828,0.7094618999999511,0.721073400000023,"[20, 57, 56]","[0.6721608638763428, 0.6488721370697021, 0.6119571328163147]",squad
sparse,How many points did the Broncos score in the last three minutes of the game versus Pittsburgh?,['11'],11,1.0,1.0,1,0.00277419999997619,0.7889356000000589,0.7917098000000351,"[20, 56, 26]","[1.0, 0.6782849422625837, 0.650595297266543]",squad
hybrid,How many points did the Broncos score in the last three minutes of the game versus Pittsburgh?,['11'],11,1.0,1.0,1,0.01201349999996637,0.7598576000000321,0.7718710999999985,"[20, 56, 55]","[0.03278688524590164, 0.03200204813108039, 0.03055037313432836]",squad
dense,"How many other contestants did the company, that had their ad shown for free, beat out?",['nine'],nine,1.0,1.0,1,0.010113499999988562,0.5334018000000924,0.543515300000081,"[41, 230, 42]","[0.45330244302749634, 0.3944282531738281, 0.3852146565914154]",squad
sparse,"How many other contestants did the company, that had their ad shown for free, beat out?",['nine'],nine,1.0,1.0,1,0.0028458000001592154,0.5694596000000729,0.5723054000002321,"[42, 41, 19]","[1.0, 0.6316408795131748, 0.5839136511164081]",squad
hybrid,"How many other contestants did the company, that had their ad shown for free, beat out?",['nine'],nine,1.0,1.0,1,0.015039400000205205,0.5209131999999954,0.5359526000002006,"[41, 42, 230]","[0.03252247488101534, 0.032266458495966696, 0.016129032258064516]",squad
dense,What team had the best start ever in the NFL?,"['Carolina Panthers', 'the Panthers', 'Carolina']",carolina panthers,1.0,1.0,1,0.009603399999832618,0.8603942000002007,0.8699976000000333,"[1, 9, 55]","[0.5352410078048706, 0.516621470451355, 0.49341559410095215]",squad
sparse,What team had the best start ever in the NFL?,"['Carolina Panthers', 'the Panthers', 'Carolina']",carolina panthers,1.0,1.0,1,0.002530499999920721,0.9804500000000189,0.9829804999999396,"[9, 14, 18]","[1.0, 0.6894013398776985, 0.651962595426839]",squad
hybrid,What team had the best start ever in the NFL?,"['Carolina Panthers', 'the Panthers', 'Carolina']",carolina panthers,1.0,1.0,1,0.01242539999998371,0.9893309999999929,1.0017563999999766,"[9, 60, 1]","[0.03252247488101534, 0.03007688828584351, 0.01639344262295082]",squad
dense,In what decade were injectors widely used in steam engines?,['1850s'],19th,0.0,0.0,1,0.011896900000010646,0.5273093999999219,0.5392062999999325,"[644, 662, 652]","[0.7076565623283386, 0.5961692333221436, 0.5942239761352539]",squad
sparse,In what decade were injectors widely used in steam engines?,['1850s'],1850s,1.0,1.0,1,0.001944300000104704,0.5776447000000644,0.5795890000001691,"[644, 655, 659]","[1.0, 0.7065883267401252, 0.684407513527542]",squad
hybrid,In what decade were injectors widely used in steam engines?,['1850s'],19th,0.0,0.0,1,0.01293500000019776,0.5831241000000773,0.5960591000002751,"[644, 652, 655]","[0.03278688524590164, 0.03149801587301587, 0.030834914611005692]",squad
dense,Before dinner what were Tesla's working hours?,"['9:00 a.m. until 6:00 p.m. or later', '9:00 a.m. until 6:00 p.m']",8 : 10 p. m,0.0,0.22222222222222224,0,0.011370599999963815,0.6495661000001292,0.660936700000093,"[244, 251, 247]","[0.7625781893730164, 0.5607445240020752, 0.5298371315002441]",squad
sparse,Before dinner what were Tesla's working hours?,"['9:00 a.m. until 6:00 p.m. or later', '9:00 a.m. until 6:00 p.m']",8 : 10 p. m,0.0,0.22222222222222224,0,0.0015627000000222324,0.6518357999998443,0.6533984999998665,"[244, 355, 251]","[1.0, 0.808778429569608, 0.7906406247500319]",squad
hybrid,Before dinner what were Tesla's working hours?,"['9:00 a.m. until 6:00 p.m. or later', '9:00 a.m. until 6:00 p.m']",8 : 10 p. m,0.0,0.22222222222222224,0,0.012325599999940096,0.6918247999999494,0.7041503999998895,"[244, 251, 355]","[0.03278688524590164, 0.03200204813108039, 0.016129032258064516]",squad
